"gid","street_name","street_type","suburb","postcode","state","latitude","longitude","geom","delivery_id"
23677,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83809370,144.95115279,POINT (144.95115279 -37.8380937),9723
16295,HIGH,STREET,PRAHRAN,"3181",VIC,-37.85356984,145.00484693,POINT (145.00484693 -37.85356984),9724
2097,BALMORAL,STREET,SOUTH YARRA,"3141",VIC,-37.84566447,144.99098659,POINT (144.99098659 -37.84566447),9725
23946,NEWQUAY,PROMENADE,DOCKLANDS,"3008",VIC,-37.81429245,144.94208319,POINT (144.94208319 -37.81429245),9726
29760,RUSSELL,STREET,PRAHRAN,"3181",VIC,-37.85403884,145.00328793,POINT (145.00328793 -37.85403884),9727
19169,LEXTON,GROVE,PRAHRAN,"3181",VIC,-37.85868584,145.00789092,POINT (145.00789092 -37.85868584),9728
1607,ARGO,STREET,SOUTH YARRA,"3141",VIC,-37.84387984,144.98778893,POINT (144.98778893 -37.84387984),9729
25595,PARK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83602257,144.95800855,POINT (144.95800855 -37.83602257),9730
24339,NOTT,STREET,PORT MELBOURNE,"3207",VIC,-37.84158485,144.93799497,POINT (144.93799497 -37.84158485),9731
11293,DUNSTAN,PARADE,PORT MELBOURNE,"3207",VIC,-37.83679183,144.91857694,POINT (144.91857694 -37.83679183),9732
17304,INGLES,STREET,PORT MELBOURNE,"3207",VIC,-37.83514484,144.94848394,POINT (144.94848394 -37.83514484),9733
24470,NOTT,STREET,PORT MELBOURNE,"3207",VIC,-37.83333784,144.94513694,POINT (144.94513694 -37.83333784),9734
11138,DRYSDALE,STREET,PORT MELBOURNE,"3207",VIC,-37.84084835,144.94293053,POINT (144.94293053 -37.84084835),9735
35968,WOLSELEY,PARADE,KENSINGTON,"3031",VIC,-37.79640284,144.92942094,POINT (144.92942094 -37.79640284),9736
10300,DOON,STREET,PRAHRAN,"3181",VIC,-37.84950584,144.98846593,POINT (144.98846593 -37.84950584),9737
31635,ST MARTINS,PLACE,SOUTH YARRA,"3141",VIC,-37.83492599,144.98139298,POINT (144.98139298 -37.83492599),9738
25358,PARK,DRIVE,PARKVILLE,"3052",VIC,-37.79486584,144.95491394,POINT (144.95491394 -37.79486584),9739
12572,ESPLANADE EAST,,PORT MELBOURNE,"3207",VIC,-37.83690223,144.94569700,POINT (144.945697 -37.83690223),9740
13646,FITZPATRICK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83300684,144.96668993,POINT (144.96668993 -37.83300684),9741
16122,HEFFERNAN,LANE,MELBOURNE,"3000",VIC,-37.81178564,144.96660987,POINT (144.96660987 -37.81178564),9742
35032,WESTBOURNE,STREET,PRAHRAN,"3181",VIC,-37.85030593,145.00483220,POINT (145.0048322 -37.85030593),9743
2933,BAY,STREET,PORT MELBOURNE,"3207",VIC,-37.83836284,144.94284994,POINT (144.94284994 -37.83836284),9744
860,ALBERT,STREET,PORT MELBOURNE,"3207",VIC,-37.83544084,144.93603394,POINT (144.93603394 -37.83544084),9745
6143,CHAPEL,STREET,PRAHRAN,"3181",VIC,-37.85145073,144.99361866,POINT (144.99361866 -37.85145073),9746
17212,IFFLA,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83705584,144.95058994,POINT (144.95058994 -37.83705584),9747
14026,FLORENCE,STREET,PRAHRAN,"3181",VIC,-37.85486884,145.01076692,POINT (145.01076692 -37.85486884),9748
20977,MALVERN,ROAD,PRAHRAN,"3181",VIC,-37.84862484,145.00608193,POINT (145.00608193 -37.84862484),9749
11221,DUNSTAN,PARADE,PORT MELBOURNE,"3207",VIC,-37.83749383,144.91548894,POINT (144.91548894 -37.83749383),9750
23384,MUSGROVE,MEWS,KENSINGTON,"3031",VIC,-37.79152881,144.92014224,POINT (144.92014224 -37.79152881),9751
10239,DONALD,STREET,PRAHRAN,"3181",VIC,-37.84941484,144.98630893,POINT (144.98630893 -37.84941484),9752
23884,NEWMARKET,STREET,FLEMINGTON,"3031",VIC,-37.78447809,144.92471038,POINT (144.92471038 -37.78447809),9753
22637,MOORE,STREET,SOUTH YARRA,"3141",VIC,-37.84363284,144.98914793,POINT (144.98914793 -37.84363284),9754
19181,LEXTON,GROVE,PRAHRAN,"3181",VIC,-37.85815523,145.00800435,POINT (145.00800435 -37.85815523),9755
23125,MT ALEXANDER,ROAD,FLEMINGTON,"3031",VIC,-37.78345049,144.93539255,POINT (144.93539255 -37.78345049),9756
16197,HENRY,STREET,KENSINGTON,"3031",VIC,-37.79451683,144.92820194,POINT (144.92820194 -37.79451683),9757
1470,ARDEN,STREET,NORTH MELBOURNE,"3051",VIC,-37.80092410,144.94775113,POINT (144.94775113 -37.8009241),9758
9438,CURRAN,STREET,NORTH MELBOURNE,"3051",VIC,-37.79326288,144.94303464,POINT (144.94303464 -37.79326288),9759
7618,CLARK,STREET,PORT MELBOURNE,"3207",VIC,-37.83433284,144.93550794,POINT (144.93550794 -37.83433284),9760
7957,COBDEN,STREET,NORTH MELBOURNE,"3051",VIC,-37.80451029,144.95719159,POINT (144.95719159 -37.80451029),9761
22390,MOFFAT,STREET,SOUTH YARRA,"3141",VIC,-37.84433939,144.98625784,POINT (144.98625784 -37.84433939),9762
5526,CARDIGAN,STREET,CARLTON,"3053",VIC,-37.80380367,144.96516259,POINT (144.96516259 -37.80380367),9763
13110,FARNHAM,STREET,FLEMINGTON,"3031",VIC,-37.78304765,144.93135093,POINT (144.93135093 -37.78304765),9764
25458,PARK,SQUARE,PORT MELBOURNE,"3207",VIC,-37.84006657,144.93333624,POINT (144.93333624 -37.84006657),9765
28107,RACECOURSE,ROAD,FLEMINGTON,"3031",VIC,-37.78740483,144.92455095,POINT (144.92455095 -37.78740483),9766
23821,NEWMAN,STREET,KENSINGTON,"3031",VIC,-37.79511783,144.92075495,POINT (144.92075495 -37.79511783),9767
32836,THE COVE,,PORT MELBOURNE,"3207",VIC,-37.83769130,144.92710639,POINT (144.92710639 -37.8376913),9768
30509,SOUTHEY,STREET,KENSINGTON,"3031",VIC,-37.79819784,144.93051794,POINT (144.93051794 -37.79819784),9769
11519,EDINA,CLOSE,PORT MELBOURNE,"3207",VIC,-37.83825984,144.93161394,POINT (144.93161394 -37.83825984),9770
11081,DRYBURGH,STREET,NORTH MELBOURNE,"3051",VIC,-37.79504784,144.94516494,POINT (144.94516494 -37.79504784),9771
30775,SPENCER,STREET,WEST MELBOURNE,"3003",VIC,-37.80675289,144.94513299,POINT (144.94513299 -37.80675289),9772
4413,BOWEN,STREET,PRAHRAN,"3181",VIC,-37.85490284,145.00374193,POINT (145.00374193 -37.85490284),9773
21911,MCCRACKEN,STREET,KENSINGTON,"3031",VIC,-37.79035083,144.92756895,POINT (144.92756895 -37.79035083),9774
27163,PRINCES,STREET,FLEMINGTON,"3031",VIC,-37.78517120,144.93433408,POINT (144.93433408 -37.7851712),9775
11189,DUNCAN,STREET,FLEMINGTON,"3031",VIC,-37.78628450,144.92051047,POINT (144.92051047 -37.7862845),9776
18437,LALBERT,CRESCENT,PRAHRAN,"3181",VIC,-37.85610984,145.01061992,POINT (145.01061992 -37.85610984),9777
34863,WELLINGTON,STREET,FLEMINGTON,"3031",VIC,-37.78511662,144.93148477,POINT (144.93148477 -37.78511662),9778
10510,DORCAS,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83053184,144.96984793,POINT (144.96984793 -37.83053184),9779
24885,OSHANASSY,STREET,NORTH MELBOURNE,"3051",VIC,-37.80035384,144.94917494,POINT (144.94917494 -37.80035384),9780
21698,MCCABE,PLACE,NORTH MELBOURNE,"3051",VIC,-37.79029399,144.94184577,POINT (144.94184577 -37.79029399),9781
10271,DONALD,STREET,PRAHRAN,"3181",VIC,-37.84696684,144.98704593,POINT (144.98704593 -37.84696684),9782
3356,BEACH,STREET,PORT MELBOURNE,"3207",VIC,-37.84001484,144.93259994,POINT (144.93259994 -37.84001484),9783
6097,CHAMBERS,STREET,SOUTH YARRA,"3141",VIC,-37.84116464,144.99421271,POINT (144.99421271 -37.84116464),9784
23692,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83731884,144.95223094,POINT (144.95223094 -37.83731884),9785
7202,CITY,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83272084,144.95160794,POINT (144.95160794 -37.83272084),9786
11813,ELIZABETH,STREET,MELBOURNE,"3000",VIC,-37.81763710,144.96501168,POINT (144.96501168 -37.8176371),9787
3630,BELLAIR,STREET,KENSINGTON,"3031",VIC,-37.79114883,144.92938594,POINT (144.92938594 -37.79114883),9788
31539,ST KILDA,ROAD,MELBOURNE,"3004",VIC,-37.83966470,144.97632478,POINT (144.97632478 -37.8396647),9789
20900,MAGENTA,PLACE,CARLTON,"3053",VIC,-37.80420984,144.96575294,POINT (144.96575294 -37.80420984),9790
13734,FLEMINGTON,ROAD,NORTH MELBOURNE,"3051",VIC,-37.79107518,144.94367447,POINT (144.94367447 -37.79107518),9791
92,ABBOTSFORD,STREET,NORTH MELBOURNE,"3051",VIC,-37.79616339,144.94695094,POINT (144.94695094 -37.79616339),9792
18792,LAURENS,STREET,NORTH MELBOURNE,"3051",VIC,-37.80412542,144.94104453,POINT (144.94104453 -37.80412542),9793
12754,EVANS,STREET,PORT MELBOURNE,"3207",VIC,-37.83466689,144.93985623,POINT (144.93985623 -37.83466689),9794
5176,CANNING,STREET,CARLTON,"3053",VIC,-37.79809134,144.97309815,POINT (144.97309815 -37.79809134),9795
29004,ROCKLEY,ROAD,SOUTH YARRA,"3141",VIC,-37.83707384,145.00035493,POINT (145.00035493 -37.83707384),9796
18019,KENSINGTON,ROAD,SOUTH YARRA,"3141",VIC,-37.83780284,145.00103293,POINT (145.00103293 -37.83780284),9797
29720,RUSSELL,STREET,MELBOURNE,"3000",VIC,-37.81158934,144.96783238,POINT (144.96783238 -37.81158934),9798
18685,LARNOOK,STREET,PRAHRAN,"3181",VIC,-37.85704784,145.00854892,POINT (145.00854892 -37.85704784),9799
22849,MORLEY,STREET,PORT MELBOURNE,"3207",VIC,-37.83940784,144.93250294,POINT (144.93250294 -37.83940784),9800
11690,ELGIN,STREET,CARLTON,"3053",VIC,-37.79786484,144.97250294,POINT (144.97250294 -37.79786484),9801
17092,HOWLETT,STREET,KENSINGTON,"3031",VIC,-37.79091918,144.92084292,POINT (144.92084292 -37.79091918),9802
6921,CHOMLEY,STREET,PRAHRAN,"3181",VIC,-37.85786384,145.00566292,POINT (145.00566292 -37.85786384),9803
13236,FARRELL,STREET,PORT MELBOURNE,"3207",VIC,-37.83345784,144.93806594,POINT (144.93806594 -37.83345784),9804
12438,ERSKINE,STREET,NORTH MELBOURNE,"3051",VIC,-37.79495747,144.94387368,POINT (144.94387368 -37.79495747),9805
7263,CLARA,STREET,SOUTH YARRA,"3141",VIC,-37.84120684,144.99802093,POINT (144.99802093 -37.84120684),9806
125,ABBOTSFORD,STREET,NORTH MELBOURNE,"3051",VIC,-37.79473184,144.94719494,POINT (144.94719494 -37.79473184),9807
22409,MOLESWORTH,STREET,NORTH MELBOURNE,"3051",VIC,-37.79775802,144.94763404,POINT (144.94763404 -37.79775802),9808
29472,ROSSLYN,STREET,WEST MELBOURNE,"3003",VIC,-37.80728697,144.95295882,POINT (144.95295882 -37.80728697),9809
23640,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83943584,144.95113794,POINT (144.95113794 -37.83943584),9810
14835,GORDON,CRESCENT,KENSINGTON,"3031",VIC,-37.79113134,144.92683219,POINT (144.92683219 -37.79113134),9811
33673,TRINIAN,STREET,PRAHRAN,"3181",VIC,-37.85223284,145.00148493,POINT (145.00148493 -37.85223284),9812
23287,MURPHY,STREET,SOUTH YARRA,"3141",VIC,-37.83601184,144.99091193,POINT (144.99091193 -37.83601184),9813
35266,WILLIAM,STREET,WEST MELBOURNE,"3003",VIC,-37.80846702,144.95493177,POINT (144.95493177 -37.80846702),9814
808,ALBERT,STREET,PORT MELBOURNE,"3207",VIC,-37.83686884,144.93319894,POINT (144.93319894 -37.83686884),9815
10152,DOMAIN,ROAD,SOUTH YARRA,"3141",VIC,-37.83426989,144.98227715,POINT (144.98227715 -37.83426989),9816
9022,CRICHTON,AVENUE,PORT MELBOURNE,"3207",VIC,-37.83540084,144.92863794,POINT (144.92863794 -37.83540084),9817
35550,WILLIAMSTOWN,ROAD,PORT MELBOURNE,"3207",VIC,-37.83489684,144.92661794,POINT (144.92661794 -37.83489684),9818
31150,STATION,STREET,CARLTON,"3053",VIC,-37.79471731,144.97402964,POINT (144.97402964 -37.79471731),9819
12169,EPSOM,ROAD,FLEMINGTON,"3031",VIC,-37.78488083,144.91926295,POINT (144.91926295 -37.78488083),9820
9488,CURZON,PLACE,NORTH MELBOURNE,"3051",VIC,-37.80381099,144.94846294,POINT (144.94846294 -37.80381099),9821
34791,WELLINGTON,PARADE,EAST MELBOURNE,"3002",VIC,-37.81642943,144.98762668,POINT (144.98762668 -37.81642943),9822
25453,PARK,SQUARE,PORT MELBOURNE,"3207",VIC,-37.84016884,144.93416994,POINT (144.93416994 -37.84016884),9823
23717,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83625553,144.95270311,POINT (144.95270311 -37.83625553),9824
22643,MOORE,STREET,SOUTH YARRA,"3141",VIC,-37.84334184,144.98953093,POINT (144.98953093 -37.84334184),9825
32155,SURREY,ROAD,SOUTH YARRA,"3141",VIC,-37.84481284,144.99863893,POINT (144.99863893 -37.84481284),9826
19711,LITTLE LA TROBE,STREET,MELBOURNE,"3000",VIC,-37.80923419,144.96338921,POINT (144.96338921 -37.80923419),9827
14127,FRANGIPANI,COURT,PORT MELBOURNE,"3207",VIC,-37.83338258,144.93568095,POINT (144.93568095 -37.83338258),9828
486,AIRLIE,AVENUE,PRAHRAN,"3181",VIC,-37.85634284,145.00791992,POINT (145.00791992 -37.85634284),9829
22284,MILLER,STREET,WEST MELBOURNE,"3003",VIC,-37.80524962,144.94361062,POINT (144.94361062 -37.80524962),9830
2525,BARKLY,STREET,CARLTON,"3053",VIC,-37.79865070,144.97415124,POINT (144.97415124 -37.7986507),9831
25175,PALMERSTON,CRESCENT,SOUTH MELBOURNE,"3205",VIC,-37.83381177,144.97031489,POINT (144.97031489 -37.83381177),9832
17836,KELVIN,GROVE,PRAHRAN,"3181",VIC,-37.85617084,145.00944792,POINT (145.00944792 -37.85617084),9833
29091,RODEN,STREET,WEST MELBOURNE,"3003",VIC,-37.80781759,144.94704930,POINT (144.9470493 -37.80781759),9834
29970,SAUVAGE,STREET,PARKVILLE,"3052",VIC,-37.77608139,144.94151239,POINT (144.94151239 -37.77608139),9835
14258,GARDINER,STREET,NORTH MELBOURNE,"3051",VIC,-37.80442430,144.95340414,POINT (144.95340414 -37.8044243),9836
32293,SWALLOW,STREET,PORT MELBOURNE,"3207",VIC,-37.83956338,144.93158956,POINT (144.93158956 -37.83956338),9837
24551,OAK,STREET,PARKVILLE,"3052",VIC,-37.77882853,144.94231060,POINT (144.9423106 -37.77882853),9838
29692,RUSSELL,STREET,MELBOURNE,"3000",VIC,-37.81368991,144.96823850,POINT (144.9682385 -37.81368991),9839
11658,EDWARDS,AVENUE,PORT MELBOURNE,"3207",VIC,-37.83557784,144.92589494,POINT (144.92589494 -37.83557784),9840
27416,PROVOST,STREET,NORTH MELBOURNE,"3051",VIC,-37.80184484,144.94737294,POINT (144.94737294 -37.80184484),9841
21610,MASON,STREET,SOUTH YARRA,"3141",VIC,-37.83604184,144.98107093,POINT (144.98107093 -37.83604184),9842
3761,BENDIGO,STREET,PRAHRAN,"3181",VIC,-37.84813084,144.99765193,POINT (144.99765193 -37.84813084),9843
3581,BELLAIR,STREET,KENSINGTON,"3031",VIC,-37.79409884,144.93010994,POINT (144.93010994 -37.79409884),9844
28015,QUEENSBERRY,STREET,NORTH MELBOURNE,"3051",VIC,-37.80210335,144.94299088,POINT (144.94299088 -37.80210335),9845
4741,BROUGHAM,STREET,NORTH MELBOURNE,"3051",VIC,-37.79383048,144.94457469,POINT (144.94457469 -37.79383048),9846
2084,BALMORAL,PLACE,SOUTH YARRA,"3141",VIC,-37.84562084,144.99094593,POINT (144.99094593 -37.84562084),9847
16333,HIGH,STREET,PRAHRAN,"3181",VIC,-37.85318546,145.00448254,POINT (145.00448254 -37.85318546),9848
33269,TODD,ROAD,PORT MELBOURNE,"3207",VIC,-37.83287854,144.91195412,POINT (144.91195412 -37.83287854),9849
5480,CARAVEL,LANE,DOCKLANDS,"3008",VIC,-37.81401398,144.94221843,POINT (144.94221843 -37.81401398),9850
30645,SPENCER,STREET,DOCKLANDS,"3008",VIC,-37.81638124,144.95261278,POINT (144.95261278 -37.81638124),9851
22887,MORRAH,STREET,PARKVILLE,"3052",VIC,-37.79569184,144.95525494,POINT (144.95525494 -37.79569184),9852
12165,EPSOM,ROAD,FLEMINGTON,"3031",VIC,-37.78503962,144.91947494,POINT (144.91947494 -37.78503962),9853
32437,SWANSTON,STREET,MELBOURNE,"3000",VIC,-37.81504500,144.96662334,POINT (144.96662334 -37.815045),9854
18677,LARNOOK,STREET,PRAHRAN,"3181",VIC,-37.85725484,145.00798692,POINT (145.00798692 -37.85725484),9855
24681,ORMOND,STREET,KENSINGTON,"3031",VIC,-37.79900683,144.92682694,POINT (144.92682694 -37.79900683),9856
18012,KENSINGTON,ROAD,SOUTH YARRA,"3141",VIC,-37.83823759,145.00145383,POINT (145.00145383 -37.83823759),9857
11072,DRYBURGH,STREET,NORTH MELBOURNE,"3051",VIC,-37.79534484,144.94512294,POINT (144.94512294 -37.79534484),9858
14610,GIPPS,STREET,EAST MELBOURNE,"3002",VIC,-37.81334570,144.99025473,POINT (144.99025473 -37.8133457),9859
1434,ARDEN,STREET,NORTH MELBOURNE,"3051",VIC,-37.80146061,144.95262830,POINT (144.9526283 -37.80146061),9860
18184,KING,STREET,MELBOURNE,"3000",VIC,-37.81520187,144.95547794,POINT (144.95547794 -37.81520187),9861
325,ADAMS,PLACE,PORT MELBOURNE,"3207",VIC,-37.83981684,144.94224794,POINT (144.94224794 -37.83981684),9862
28374,RAILWAY,PLACE,FLEMINGTON,"3031",VIC,-37.78097283,144.92620695,POINT (144.92620695 -37.78097283),9863
8605,COOK,STREET,PORT MELBOURNE,"3207",VIC,-37.82952115,144.91709380,POINT (144.9170938 -37.82952115),9864
18288,KING,STREET,WEST MELBOURNE,"3003",VIC,-37.80611284,144.94919694,POINT (144.94919694 -37.80611284),9865
16900,HOWARD,STREET,NORTH MELBOURNE,"3051",VIC,-37.80436524,144.95417724,POINT (144.95417724 -37.80436524),9866
253,ABERDEEN,ROAD,PRAHRAN,"3181",VIC,-37.85282284,145.00491193,POINT (145.00491193 -37.85282284),9867
23668,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83837038,144.95099740,POINT (144.9509974 -37.83837038),9868
7689,CLARKE,STREET,PRAHRAN,"3181",VIC,-37.84926284,145.00066693,POINT (145.00066693 -37.84926284),9869
27906,QUEENSBERRY,STREET,NORTH MELBOURNE,"3051",VIC,-37.80332339,144.94983215,POINT (144.94983215 -37.80332339),9870
11901,ELIZABETH,STREET,MELBOURNE,"3000",VIC,-37.80893087,144.96044426,POINT (144.96044426 -37.80893087),9871
6757,CHATSWORTH,ROAD,PRAHRAN,"3181",VIC,-37.84967184,145.00721393,POINT (145.00721393 -37.84967184),9872
11767,ELGIN,STREET,CARLTON,"3053",VIC,-37.79705984,144.96865194,POINT (144.96865194 -37.79705984),9873
17010,HOWE,PARADE,PORT MELBOURNE,"3207",VIC,-37.83658183,144.92247994,POINT (144.92247994 -37.83658183),9874
11173,DUDLEY,STREET,WEST MELBOURNE,"3003",VIC,-37.80881084,144.95302994,POINT (144.95302994 -37.80881084),9875
4580,BRIDGE,STREET,PORT MELBOURNE,"3207",VIC,-37.83316184,144.93966494,POINT (144.93966494 -37.83316184),9876
14650,GIPPS,STREET,EAST MELBOURNE,"3002",VIC,-37.81291465,144.98666667,POINT (144.98666667 -37.81291465),9877
35175,WIGHT,STREET,KENSINGTON,"3031",VIC,-37.79342183,144.92936194,POINT (144.92936194 -37.79342183),9878
14321,GATEHOUSE,DRIVE,KENSINGTON,"3031",VIC,-37.79343034,144.91954526,POINT (144.91954526 -37.79343034),9879
5880,CATO,STREET,PRAHRAN,"3181",VIC,-37.84841484,144.99316593,POINT (144.99316593 -37.84841484),9880
14574,GILBERTSON,WALK,KENSINGTON,"3031",VIC,-37.79109302,144.92174514,POINT (144.92174514 -37.79109302),9881
19079,LEVESON,STREET,NORTH MELBOURNE,"3051",VIC,-37.80266384,144.95145094,POINT (144.95145094 -37.80266384),9882
17855,KELVIN,GROVE,PRAHRAN,"3181",VIC,-37.85489994,145.00956204,POINT (145.00956204 -37.85489994),9883
21952,MCKILLOP,STREET,MELBOURNE,"3000",VIC,-37.81516333,144.96182675,POINT (144.96182675 -37.81516333),9884
12184,EPSOM,ROAD,KENSINGTON,"3031",VIC,-37.79342882,144.92680201,POINT (144.92680201 -37.79342882),9885
21092,MALVERN,ROAD,SOUTH YARRA,"3141",VIC,-37.84737184,144.99917193,POINT (144.99917193 -37.84737184),9886
35848,WIRRAWAY,DRIVE,PORT MELBOURNE,"3207",VIC,-37.82577549,144.91008274,POINT (144.91008274 -37.82577549),9887
16544,HOBSON,STREET,SOUTH YARRA,"3141",VIC,-37.84773091,145.00184687,POINT (145.00184687 -37.84773091),9888
12364,ERROL,STREET,NORTH MELBOURNE,"3051",VIC,-37.79961221,144.94995296,POINT (144.94995296 -37.79961221),9889
11288,DUNSTAN,PARADE,PORT MELBOURNE,"3207",VIC,-37.83682483,144.92149594,POINT (144.92149594 -37.83682483),9890
149,ABBOTSFORD,STREET,WEST MELBOURNE,"3003",VIC,-37.80757610,144.94415612,POINT (144.94415612 -37.8075761),9891
24908,OWEN,STREET,CARLTON,"3053",VIC,-37.80072684,144.97335594,POINT (144.97335594 -37.80072684),9892
18534,LA NAUZE,LANE,KENSINGTON,"3031",VIC,-37.79462283,144.92899394,POINT (144.92899394 -37.79462283),9893
4202,BOURKE,STREET,MELBOURNE,"3000",VIC,-37.81665928,144.95334962,POINT (144.95334962 -37.81665928),9894
3462,BEACON,VISTA,PORT MELBOURNE,"3207",VIC,-37.83851765,144.92835364,POINT (144.92835364 -37.83851765),9895
27231,PRINCES,STREET,PORT MELBOURNE,"3207",VIC,-37.83973168,144.93630724,POINT (144.93630724 -37.83973168),9896
24471,NOTT,STREET,PORT MELBOURNE,"3207",VIC,-37.83330284,144.94566094,POINT (144.94566094 -37.83330284),9897
28081,RACECOURSE,ROAD,FLEMINGTON,"3031",VIC,-37.78807184,144.93068695,POINT (144.93068695 -37.78807184),9898
26487,PIN OAK,CRESCENT,FLEMINGTON,"3031",VIC,-37.78787198,144.92955775,POINT (144.92955775 -37.78787198),9899
32570,TANKARD,STREET,KENSINGTON,"3031",VIC,-37.79587838,144.91994299,POINT (144.91994299 -37.79587838),9900
13676,FLEMINGTON,ROAD,NORTH MELBOURNE,"3051",VIC,-37.79587484,144.94969594,POINT (144.94969594 -37.79587484),9901
29301,ROSS,STREET,PORT MELBOURNE,"3207",VIC,-37.83352584,144.94037094,POINT (144.94037094 -37.83352584),9902
4955,BUNCLE,STREET,NORTH MELBOURNE,"3051",VIC,-37.79040432,144.94226542,POINT (144.94226542 -37.79040432),9903
9328,CRUIKSHANK,STREET,PORT MELBOURNE,"3207",VIC,-37.83947584,144.94619394,POINT (144.94619394 -37.83947584),9904
21558,MARWICK,STREET,FLEMINGTON,"3031",VIC,-37.78169184,144.93176195,POINT (144.93176195 -37.78169184),9905
7154,CITY,ROAD,SOUTHBANK,"3006",VIC,-37.82211094,144.96577343,POINT (144.96577343 -37.82211094),9906
2462,BARKLY,STREET,CARLTON,"3053",VIC,-37.80027745,144.97127879,POINT (144.97127879 -37.80027745),9907
25219,PALMERSTON,STREET,CARLTON,"3053",VIC,-37.79655520,144.97113239,POINT (144.97113239 -37.7965552),9908
4051,BOUNDARY,ROAD,NORTH MELBOURNE,"3051",VIC,-37.79037084,144.94000294,POINT (144.94000294 -37.79037084),9909
7983,COBDEN,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83645684,144.96332193,POINT (144.96332193 -37.83645684),9910
23382,MUSGROVE,MEWS,KENSINGTON,"3031",VIC,-37.79159343,144.92012700,POINT (144.920127 -37.79159343),9911
9966,DERBY,STREET,KENSINGTON,"3031",VIC,-37.79526988,144.92647001,POINT (144.92647001 -37.79526988),9912
12172,EPSOM,ROAD,FLEMINGTON,"3031",VIC,-37.78452919,144.91808877,POINT (144.91808877 -37.78452919),9913
5827,CARROLL,STREET,NORTH MELBOURNE,"3051",VIC,-37.79573984,144.94557694,POINT (144.94557694 -37.79573984),9914
2474,BARKLY,STREET,CARLTON,"3053",VIC,-37.80008548,144.97161049,POINT (144.97161049 -37.80008548),9915
18339,KIPLING,STREET,NORTH MELBOURNE,"3051",VIC,-37.79547084,144.94255294,POINT (144.94255294 -37.79547084),9916
30140,SHIELDS,STREET,FLEMINGTON,"3031",VIC,-37.78453084,144.93379494,POINT (144.93379494 -37.78453084),9917
26885,POWLETT,STREET,EAST MELBOURNE,"3002",VIC,-37.81347884,144.98594593,POINT (144.98594593 -37.81347884),9918
30672,SPENCER,STREET,WEST MELBOURNE,"3003",VIC,-37.81267119,144.95094283,POINT (144.95094283 -37.81267119),9919
7208,CITY,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83235271,144.95214554,POINT (144.95214554 -37.83235271),9920
18251,KING,STREET,WEST MELBOURNE,"3003",VIC,-37.80966532,144.95232870,POINT (144.9523287 -37.80966532),9921
16825,HOTHAM,STREET,EAST MELBOURNE,"3002",VIC,-37.81433983,144.98936446,POINT (144.98936446 -37.81433983),9922
